Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature difference [K],Mechanical power [W],Torque-speed interaction,Tool wear-torque interaction,Type_H,Type_L,Type_M,Machine failure
297.7,309.7,1440,51.1,191,12.0,7705.698460725045,73584.0,9760.1,1,0,0,0
298.0,308.3,1544,34.7,213,10.300000000000011,5610.5493760949885,53576.8,7391.1,0,1,0,0
298.2,307.9,1529,36.6,105,9.699999999999989,5860.264104153329,55961.4,3843.0,0,0,1,0
302.7,312.2,1369,51.8,174,9.5,7426.117658506577,70914.2,9013.199999999999,0,1,0,0
301.1,311.0,1339,52.8,194,9.899999999999977,7403.60291115585,70699.2,10243.199999999999,1,0,0,0
301.9,309.7,1533,35.9,204,7.800000000000011,5763.220307083939,55034.7,7323.599999999999,0,0,1,0
303.6,312.4,1418,46.0,128,8.799999999999955,6830.660186945168,65228.0,5888.0,0,1,0,0
302.8,312.5,1462,43.4,68,9.699999999999989,6644.552238146509,63450.799999999996,2951.2,0,1,0,0
303.8,312.9,1819,23.7,16,9.099999999999966,4514.500059135068,43110.299999999996,379.2,0,1,0,0
302.0,310.8,1902,23.4,188,8.800000000000011,4660.741197159673,44506.799999999996,4399.2,0,1,0,0
298.8,309.6,1693,33.3,170,10.800000000000011,5903.775162405546,56376.899999999994,5660.999999999999,0,0,1,0
300.8,312.6,1588,35.6,114,11.800000000000011,5920.100972228703,56532.8,4058.4,0,0,1,0
298.4,308.7,1588,35.0,99,10.300000000000011,5820.32398955069,55580.0,3465.0,0,1,0,0
299.3,309.1,1493,38.0,151,9.800000000000011,5941.170586958778,56734.0,5738.0,0,1,0,0
300.7,311.2,1457,51.4,61,10.5,7842.441516960296,74889.8,3135.4,0,1,0,0
298.4,309.2,1414,46.4,128,10.800000000000011,6870.621245498829,65609.59999999999,5939.2,0,0,1,0
299.4,308.7,1289,60.5,104,9.300000000000011,8166.517743129106,77984.5,6292.0,0,0,1,0
298.6,309.5,1568,36.7,182,10.899999999999977,6026.161140213893,57545.600000000006,6679.400000000001,0,0,1,0
302.1,310.6,1459,47.6,93,8.5,7272.61944145218,69448.40000000001,4426.8,0,1,0,0
299.9,309.2,1761,25.6,115,9.300000000000011,4720.934112402454,45081.600000000006,2944.0,0,1,0,0
299.3,310.4,1629,32.6,177,11.099999999999966,5561.18448353158,53105.4,5770.2,0,1,0,0
298.6,309.6,1611,35.7,23,11.0,6022.715860270457,57512.700000000004,821.1,0,1,0,0
297.5,308.7,1546,38.0,123,11.199999999999989,6152.076173769771,58748.0,4674.0,0,0,1,0
301.7,309.9,1533,40.9,106,8.199999999999989,6565.897230076131,62699.7,4335.4,0,0,1,0
300.8,311.9,1761,29.0,113,11.099999999999966,5347.933174205905,51069.0,3277.0,0,0,1,0
299.0,310.2,1637,38.0,68,11.199999999999989,6514.197086973555,62206.0,2584.0,1,0,0,0
301.5,310.1,1541,42.2,52,8.600000000000023,6809.946619382499,65030.200000000004,2194.4,0,1,0,0
300.4,309.9,1567,36.5,72,9.5,5989.498753946501,57195.5,2628.0,0,1,0,0
297.2,308.7,1398,38.1,88,11.5,5577.772092742534,53263.8,3352.8,0,0,1,0
301.6,310.8,1343,49.5,140,9.199999999999989,6961.612240722301,66478.5,6930.0,0,0,1,0
302.7,311.5,1556,35.0,164,8.800000000000011,5703.037863816671,54460.0,5740.0,1,0,0,0
303.5,312.1,1326,55.7,114,8.600000000000023,7734.412617578855,73858.2,6349.8,0,1,0,0
300.6,309.7,1428,42.6,23,9.099999999999966,6370.3959192432385,60832.8,979.8000000000001,0,0,1,0
300.4,309.6,1379,54.5,122,9.200000000000045,7870.26555589559,75155.5,6649.0,0,1,0,0
298.0,308.8,1610,33.7,212,10.800000000000011,5681.77975352738,54257.00000000001,7144.400000000001,0,1,0,0
300.3,311.7,1682,27.8,178,11.399999999999977,4896.653861493243,46759.6,4948.400000000001,0,1,0,0
301.6,310.7,1494,39.5,24,9.099999999999966,6179.826908876482,59013.0,948.0,0,1,0,0
299.5,310.0,1349,52.7,92,10.5,7444.768246893388,71092.3,4848.400000000001,0,1,0,0
300.3,309.6,1509,46.6,95,9.300000000000011,7363.830348161403,70319.40000000001,4427.0,0,0,1,0
299.6,309.4,1283,62.1,83,9.799999999999955,8343.47318533031,79674.3,5154.3,0,0,1,0
298.9,310.2,1705,32.5,63,11.300000000000011,5802.783430568147,55412.5,2047.5,0,1,0,0
301.4,310.4,1639,28.9,94,9.0,4960.2711127284365,47367.1,2716.6,0,1,0,0
302.6,312.0,1674,32.2,70,9.399999999999977,5644.688016263997,53902.8,2254.0,0,1,0,0
300.5,312.0,1382,54.1,27,11.5,7829.498155227506,74766.2,1460.7,0,0,1,0
300.8,311.0,1580,36.6,109,10.199999999999989,6055.733999059686,57828.0,3989.4,0,0,1,0
296.8,307.8,1573,36.4,126,11.0,5995.9599628373835,57257.2,4586.4,0,1,0,0
298.2,308.3,2216,16.8,139,10.100000000000023,3898.59081939879,37228.8,2335.2000000000003,0,1,0,0
297.0,307.6,1513,42.4,124,10.600000000000023,6717.897954632318,64151.2,5257.599999999999,0,1,0,0
302.3,311.7,1544,43.2,128,9.399999999999977,6984.891442285403,66700.8,5529.6,0,1,0,0
298.3,310.0,1507,44.7,73,11.699999999999989,7054.226392150131,67362.90000000001,3263.1000000000004,0,1,0,0
302.5,310.4,1967,20.3,50,7.899999999999977,4181.470293903526,39930.1,1015.0,0,1,0,0
300.9,310.5,1444,43.2,27,9.600000000000023,6532.502100168472,62380.8,1166.4,0,0,1,0
297.3,308.1,1642,36.9,206,10.800000000000011,6344.94901874916,60589.799999999996,7601.4,0,1,0,0
301.4,310.9,1557,39.3,174,9.5,6407.8122877474925,61190.1,6838.2,0,0,1,0
302.5,310.2,1563,34.8,150,7.699999999999989,5695.958808370582,54392.399999999994,5220.0,0,1,0,0
303.4,311.9,1434,44.6,78,8.5,6697.4985463350085,63956.4,3478.8,0,1,0,0
299.3,308.5,1305,60.6,44,9.199999999999989,8281.552394128053,79083.0,2666.4,0,0,1,0
301.0,310.9,1916,22.0,42,9.899999999999977,4414.147117803898,42152.0,924.0,1,0,0,0
300.0,309.6,1526,46.4,150,9.600000000000023,7414.8288689046785,70806.4,6960.0,0,1,0,0
296.8,307.9,1448,48.8,31,11.099999999999966,7399.749224167446,70662.4,1512.8,0,1,0,0
298.3,308.5,1416,52.7,151,10.199999999999989,7814.523230245396,74623.2,7957.700000000001,0,1,0,0
298.5,308.7,1347,48.5,33,10.199999999999989,6841.289242089813,65329.5,1600.5,0,0,1,0
301.0,309.7,1288,58.4,162,8.699999999999989,7876.936204296711,75219.2,9460.8,0,0,1,0
299.9,309.2,1624,34.6,105,9.300000000000011,5884.24492807573,56190.4,3633.0,0,1,0,0
301.8,310.8,1546,43.4,29,9.0,7026.318577410739,67096.4,1258.6,0,1,0,0
301.5,310.9,2760,8.0,15,9.399999999999977,2312.212193042088,22080.0,120.0,0,1,0,1
298.5,309.3,1465,42.4,173,10.800000000000011,6504.7723090127865,62116.0,7335.2,0,0,1,0
298.6,309.6,1715,28.4,90,11.0,5100.480392858149,48706.0,2556.0,0,1,0,0
300.4,311.4,1936,23.9,131,11.0,4845.424957288706,46270.399999999994,3130.8999999999996,0,1,0,0
300.5,310.0,1580,37.0,181,9.5,6121.91688429531,58460.0,6697.0,0,0,1,0
302.6,312.2,1520,43.0,208,9.599999999999966,6844.483194620963,65360.0,8944.0,0,1,0,0
296.5,307.3,1566,37.2,164,10.800000000000011,6100.470278446804,58255.200000000004,6100.8,0,1,0,0
302.6,311.0,1520,42.8,148,8.399999999999977,6812.648389064587,65055.99999999999,6334.4,0,1,0,0
302.2,311.5,1744,31.2,172,9.300000000000011,5698.095091375022,54412.799999999996,5366.4,0,1,0,0
298.4,307.9,1446,45.3,23,9.5,6859.541895407169,65503.799999999996,1041.8999999999999,0,1,0,0
297.5,308.0,1429,45.8,148,10.5,6853.719477022517,65448.2,6778.4,0,0,1,0
300.6,310.1,1485,49.9,19,9.5,7759.890933999469,74101.5,948.1,0,1,0,0
302.0,310.1,1409,50.4,172,8.100000000000023,7436.526802165471,71013.59999999999,8668.8,0,1,0,0
300.2,309.9,1569,31.2,176,9.699999999999989,5126.325228421681,48952.799999999996,5491.2,0,0,1,0
300.5,312.0,1263,60.8,146,11.5,8041.471883540721,76790.4,8876.8,0,0,1,0
300.5,309.8,1367,54.0,129,9.300000000000011,7730.202883423045,73818.0,6966.0,0,1,0,0
299.8,309.1,1668,30.3,200,9.300000000000011,5292.578311649652,50540.4,6060.0,0,1,0,0
297.6,308.4,1391,51.9,218,10.799999999999955,7560.022809378086,72192.9,11314.199999999999,0,0,1,0
297.4,308.4,1426,50.4,70,11.0,7526.2506883519945,71870.4,3528.0,0,1,0,0
298.0,308.0,1520,39.6,51,10.0,6303.2915001625615,60192.0,2019.6000000000001,1,0,0,0
297.1,308.2,1527,42.2,199,11.099999999999966,6748.078188057803,64439.4,8397.800000000001,1,0,0,0
299.9,311.3,1522,45.7,153,11.400000000000034,7283.824455249984,69555.40000000001,6992.1,0,1,0,0
301.8,311.0,1651,32.5,195,9.199999999999989,5619.000260333144,53657.5,6337.5,0,1,0,0
300.7,309.8,1406,48.4,151,9.100000000000023,7126.221223794894,68050.4,7308.4,0,1,0,0
297.7,307.2,1392,43.0,197,9.5,6268.105662442355,59856.0,8471.0,0,1,0,0
300.5,310.4,1702,33.1,71,9.899999999999977,5899.513068372177,56336.200000000004,2350.1,0,1,0,0
303.4,312.3,1522,42.1,62,8.900000000000034,6710.043972998344,64076.200000000004,2610.2000000000003,1,0,0,0
299.8,309.2,1760,25.9,63,9.399999999999977,4773.545317374571,45584.0,1631.6999999999998,0,1,0,0
300.7,310.3,1659,29.8,6,9.600000000000023,5177.156197556764,49438.200000000004,178.8,0,0,1,0
300.7,311.8,1420,47.0,119,11.100000000000023,6988.996456686093,66740.0,5593.0,0,1,0,0
302.4,311.3,1503,38.2,120,8.900000000000034,6012.4428522932185,57414.600000000006,4584.0,0,1,0,0
298.1,308.0,2129,18.4,45,9.899999999999977,4102.249799155504,39173.6,827.9999999999999,0,0,1,0
300.2,311.6,1322,50.9,215,11.400000000000034,7046.571378050882,67289.8,10943.5,0,1,0,0
299.4,309.1,1440,50.0,134,9.700000000000045,7539.822368615503,72000.0,6700.0,0,0,1,0
297.9,309.1,1488,37.3,30,11.200000000000045,5812.197736553404,55502.399999999994,1119.0,0,0,1,0
300.8,310.5,1559,40.1,220,9.699999999999989,6546.649739085138,62515.9,8822.0,1,0,0,0
298.3,308.8,1391,50.4,13,10.5,7341.525040320917,70106.4,655.1999999999999,0,0,1,0
298.2,308.0,1538,38.2,59,9.800000000000011,6152.453164888204,58751.600000000006,2253.8,0,1,0,0
297.2,307.9,1326,75.4,172,10.699999999999989,10469.923004765631,99980.40000000001,12968.800000000001,0,1,0,1
301.2,310.7,1951,21.3,44,9.5,4351.765559679117,41556.3,937.2,0,1,0,0
303.3,311.8,1536,40.6,205,8.5,6530.491480870175,62361.600000000006,8323.0,0,0,1,0
303.6,312.7,1403,46.2,57,9.099999999999966,6787.787919199179,64818.600000000006,2633.4,1,0,0,0
297.1,308.1,1506,37.7,210,11.0,5945.589760624828,56776.200000000004,7917.000000000001,0,0,1,0
297.6,309.3,1543,34.3,8,11.699999999999989,5542.282567732481,52924.899999999994,274.4,0,1,0,0
303.7,312.4,1348,51.0,152,8.699999999999989,7199.27372496637,68748.0,7752.0,0,1,0,0
298.7,309.0,1565,35.1,152,10.300000000000011,5752.41322835559,54931.5,5335.2,0,1,0,0
297.9,308.4,1637,34.5,191,10.5,5914.205250015465,56476.5,6589.5,1,0,0,0
298.2,307.7,1459,44.5,89,9.5,6798.98246102147,64925.5,3960.5,0,1,0,0
299.7,309.2,1411,46.1,173,9.5,6811.716383244021,65047.1,7975.3,0,1,0,0
299.1,310.6,1796,26.0,90,11.5,4889.993685067633,46696.0,2340.0,0,1,0,0
302.2,311.8,1330,62.4,31,9.600000000000023,8690.901916890803,82992.0,1934.3999999999999,1,0,0,0
298.2,308.8,1626,40.4,20,10.600000000000023,6879.082601712498,65690.4,808.0,0,0,1,0
300.5,310.5,1409,60.9,73,10.0,8985.803219283278,85808.09999999999,4445.7,0,1,0,0
300.0,309.2,1610,32.1,150,9.199999999999989,5412.021664339137,51681.0,4815.0,0,1,0,0
299.2,310.1,1542,36.1,5,10.900000000000034,5829.350832442005,55666.200000000004,180.5,1,0,0,0
301.8,310.6,1522,43.8,70,8.800000000000011,6980.99586739495,66663.59999999999,3066.0,0,1,0,0
299.6,310.1,1487,42.9,42,10.5,6680.314034519873,63792.299999999996,1801.8,0,1,0,0
301.4,310.7,1536,44.4,96,9.300000000000011,7141.7197475526045,68198.4,4262.4,1,0,0,0
301.5,310.7,1686,27.9,135,9.199999999999989,4925.954448975724,47039.399999999994,3766.5,0,1,0,0
303.1,311.2,1628,35.2,23,8.099999999999966,6001.028398985176,57305.600000000006,809.6,0,1,0,0
300.0,311.5,1455,41.7,130,11.5,6353.714062252678,60673.50000000001,5421.0,0,1,0,0
297.9,307.7,1527,42.8,125,9.800000000000011,6844.0224276984345,65355.6,5350.0,0,0,1,0
302.2,311.1,1628,30.6,105,8.900000000000034,5216.803096845068,49816.8,3213.0,1,0,0,0
299.4,309.0,1660,28.4,139,9.600000000000023,4936.90813536124,47144.0,3947.6,0,1,0,0
302.8,312.4,1392,46.2,70,9.599999999999966,6734.569339647368,64310.4,3234.0,0,1,0,0
298.2,307.8,1521,42.9,60,9.600000000000023,6833.058269337406,65250.9,2574.0,0,1,0,0
297.7,308.7,1694,29.1,102,11.0,5162.202216525677,49295.4,2968.2000000000003,0,1,0,0
302.9,312.3,1809,25.0,180,9.400000000000034,4735.950925286614,45225.0,4500.0,0,0,1,0
300.6,310.7,1388,42.9,190,10.099999999999966,6235.558762551164,59545.2,8151.0,0,0,1,0
300.8,309.6,1498,45.8,47,8.800000000000011,7184.654847151665,68608.4,2152.6,0,1,0,0
297.3,308.6,1376,53.5,112,11.300000000000011,7709.049492888873,73616.0,5992.0,1,0,0,0
304.0,313.2,1615,37.8,127,9.199999999999989,6392.82689078987,61046.99999999999,4800.599999999999,0,1,0,0
301.9,310.8,1525,43.2,62,8.900000000000034,6898.937467283186,65880.0,2678.4,0,1,0,0
298.1,309.0,1592,33.9,85,10.899999999999977,5651.599520101894,53968.799999999996,2881.5,0,1,0,0
299.9,311.4,1596,28.9,160,11.5,4830.135873041235,46124.399999999994,4624.0,0,1,0,0
295.6,306.3,1426,45.5,53,10.699999999999989,6794.531871428884,64883.0,2411.5,0,0,1,0
298.8,310.6,1602,39.1,211,11.800000000000011,6559.4569651362735,62638.200000000004,8250.1,0,1,0,0
298.5,308.8,1553,34.9,18,10.300000000000011,5675.779311559023,54199.7,628.1999999999999,0,0,1,0
298.5,308.2,1451,47.5,18,9.699999999999989,7217.54732223475,68922.5,855.0,0,1,0,0
302.8,312.3,1473,42.6,232,9.5,6571.143689807627,62749.8,9883.2,0,1,0,0
300.4,311.4,1427,50.7,122,11.0,7576.359091176753,72348.90000000001,6185.400000000001,1,0,0,0
302.2,311.6,1416,54.1,48,9.400000000000034,8022.11967279461,76605.6,2596.8,0,1,0,0
298.2,308.8,1666,31.5,30,10.600000000000023,5495.588028924626,52479.0,945.0,0,1,0,0
301.1,310.5,1309,60.7,100,9.399999999999977,8320.644278714222,79456.3,6070.0,0,0,1,0
300.5,311.6,1444,49.3,92,11.100000000000023,7454.915591164482,71189.2,4535.599999999999,0,1,0,0
298.8,310.0,2098,19.6,148,11.199999999999989,4306.160106324505,41120.8,2900.8,0,1,0,0
300.4,311.6,1715,30.8,203,11.200000000000045,5531.5069049306685,52822.0,6252.400000000001,1,0,0,0
299.1,310.2,1425,52.7,154,11.099999999999966,7864.191810098649,75097.5,8115.8,0,1,0,0
303.7,313.1,1355,49.1,188,9.400000000000034,6967.057667988525,66530.5,9230.800000000001,0,1,0,0
300.8,311.2,1488,40.1,87,10.399999999999977,6248.502124283955,59668.8,3488.7000000000003,0,0,1,0
299.9,311.4,1627,36.7,118,11.5,6252.9108259744935,59710.9,4330.6,0,1,0,0
301.0,311.0,1402,55.3,98,10.0,8118.985446280294,77530.59999999999,5419.4,0,1,0,0
301.3,311.4,1838,23.2,215,10.099999999999966,4465.417909910483,42641.6,4988.0,0,0,1,0
297.5,308.9,1280,48.5,19,11.399999999999977,6501.002397828478,62080.0,921.5,0,0,1,0
298.8,308.8,1497,46.8,72,10.0,7336.624155781315,70059.59999999999,3369.6,0,0,1,0
299.4,309.3,1525,41.5,30,9.900000000000034,6627.451502135468,63287.5,1245.0,0,1,0,0
300.9,310.4,1788,27.8,90,9.5,5205.242035879856,49706.4,2502.0,0,1,0,0
299.6,309.0,1736,26.1,146,9.399999999999977,4744.8102165697355,45309.600000000006,3810.6000000000004,0,0,1,0
300.0,309.4,1498,38.5,37,9.399999999999977,6039.502437016138,57673.0,1424.5,1,0,0,0
298.8,310.2,1814,26.8,204,11.399999999999977,5090.971839093284,48615.200000000004,5467.2,0,1,0,0
298.6,309.4,1440,48.2,136,10.799999999999955,7268.388763345346,69408.0,6555.200000000001,0,1,0,0
299.8,309.5,1590,28.5,23,9.699999999999989,4745.375703247381,45315.0,655.5,0,1,0,0
300.4,309.5,1547,50.7,131,9.100000000000023,8213.474081324763,78432.90000000001,6641.700000000001,1,0,0,0
298.5,309.4,1521,37.5,94,10.899999999999977,5972.953032637593,57037.5,3525.0,0,0,1,0
298.4,309.5,2153,15.3,98,11.100000000000023,3449.5629814212007,32940.9,1499.4,0,1,0,1
303.7,312.7,1989,22.4,166,9.0,4665.642081699273,44553.6,3718.3999999999996,0,1,0,0
302.3,311.4,1443,44.1,51,9.099999999999966,6663.977752721206,63636.3,2249.1,1,0,0,0
304.2,313.4,1411,54.8,44,9.199999999999989,8097.224681166428,77322.8,2411.2,0,0,1,0
302.3,311.9,1434,51.9,173,9.599999999999966,7793.72588687863,74424.59999999999,8978.699999999999,0,1,0,0
300.4,311.4,1424,44.6,127,11.0,6650.793535551641,63510.4,5664.2,0,1,0,0
298.2,307.8,1429,46.9,117,9.600000000000023,7018.32846009511,67020.09999999999,5487.3,0,1,0,0
297.3,308.4,1665,28.9,17,11.099999999999966,5038.957536725348,48118.5,491.29999999999995,0,0,1,0
303.4,312.3,1680,30.6,67,8.900000000000034,5383.43317119147,51408.0,2050.2000000000003,0,1,0,0
298.5,309.8,1468,40.9,157,11.300000000000011,6287.499761090517,60041.2,6421.3,0,1,0,0
300.9,310.2,1533,38.1,137,9.300000000000011,6116.398153200504,58407.3,5219.7,0,0,1,0
298.7,309.1,1423,49.5,200,10.400000000000034,7376.302470996155,70438.5,9900.0,0,0,1,0
300.9,311.3,1295,58.9,77,10.400000000000034,7987.551681629608,76275.5,4535.3,1,0,0,0
297.5,308.6,1472,44.9,198,11.100000000000023,6921.221831172648,66092.8,8890.199999999999,0,0,1,0
299.4,310.5,1372,46.3,173,11.100000000000023,6652.175836319219,63523.6,8009.9,0,1,0,0
298.8,309.9,1741,27.7,50,11.099999999999966,5050.183494474177,48225.7,1385.0,0,0,1,0
303.8,312.9,1573,34.6,14,9.099999999999966,5699.4564481915795,54425.8,484.40000000000003,0,1,0,0
300.9,312.0,1447,41.4,193,11.100000000000023,6273.320706247314,59905.799999999996,7990.2,0,0,1,0
302.3,311.0,1561,37.2,180,8.699999999999989,6080.992403994547,58069.200000000004,6696.000000000001,0,1,0,0
301.0,310.6,1698,27.3,14,9.600000000000023,4854.326136473876,46355.4,382.2,0,0,1,0
298.9,310.3,1436,39.0,32,11.400000000000034,5864.725165721426,56004.0,1248.0,0,1,0,0
300.1,310.5,1532,36.0,109,10.399999999999977,5775.503934359475,55152.0,3924.0,0,1,0,0
299.6,310.2,1627,36.6,17,10.599999999999966,6235.8729218165245,59548.200000000004,622.2,0,1,0,0
302.5,310.2,1329,50.6,148,7.699999999999989,7042.131260433809,67247.40000000001,7488.8,0,1,0,1
300.5,311.3,1475,46.3,49,10.800000000000011,7151.573876509365,68292.5,2268.7,0,1,0,0
300.5,310.5,1646,34.5,63,10.0,5946.72073398012,56787.0,2173.5,0,1,0,0
299.0,310.0,1509,38.0,168,11.0,6004.840198071531,57342.0,6384.0,0,1,0,0
301.8,311.2,1334,52.3,68,9.399999999999977,7306.1088191394465,69768.2,3556.3999999999996,0,1,0,0
297.4,308.6,1678,32.3,180,11.200000000000045,5675.747895632488,54199.399999999994,5813.999999999999,0,1,0,0
297.6,308.5,1466,39.7,34,10.899999999999977,6094.710691915223,58200.200000000004,1349.8000000000002,0,0,1,0
299.6,309.0,1413,48.5,153,9.399999999999977,7176.4971782278435,68530.5,7420.5,0,1,0,0
297.9,308.6,2262,15.7,125,10.700000000000045,3718.954551466525,35513.4,1962.5,0,1,0,0
303.1,312.8,1465,44.1,109,9.699999999999989,6765.576859138299,64606.5,4806.900000000001,0,1,0,0
303.4,312.2,1656,32.7,195,8.800000000000011,5670.700403435721,54151.200000000004,6376.500000000001,0,1,0,0
303.4,311.5,1817,24.7,125,8.100000000000023,4699.812137794818,44879.9,3087.5,0,0,1,0
301.0,311.7,1670,31.3,150,10.699999999999989,5473.806319859736,52271.0,4695.0,0,1,0,0
298.9,309.8,1616,36.5,110,10.900000000000034,6176.7900359780115,58984.0,4015.0,0,1,0,0
298.1,308.8,2206,16.3,195,10.699999999999989,3765.492010641702,35957.8,3178.5,0,0,1,0
302.2,311.5,1346,52.4,157,9.300000000000011,7385.926216491652,70530.4,8226.8,0,1,0,0
298.2,308.4,1355,49.4,209,10.199999999999989,7009.626248444667,66937.0,10324.6,0,1,0,0
300.9,309.5,1469,43.4,126,8.600000000000023,6676.366099751861,63754.6,5468.4,1,0,0,0
298.8,308.1,1472,53.5,28,9.300000000000011,8246.890155183446,78752.0,1498.0,0,1,0,0
304.1,313.2,2028,18.9,45,9.099999999999966,4013.8244379324624,38329.2,850.4999999999999,0,0,1,0
301.0,310.5,1408,47.0,202,9.5,6929.934514798604,66176.0,9494.0,0,1,0,0
295.6,306.3,1636,32.7,56,10.699999999999989,5602.2136835874635,53497.200000000004,1831.2000000000003,0,1,0,0
297.2,307.9,1580,35.8,140,10.699999999999989,5923.368228588435,56563.99999999999,5012.0,0,1,0,0
302.4,310.1,1556,32.9,132,7.7000000000000455,5360.855591987671,51192.399999999994,4342.8,0,1,0,0
298.7,309.8,1422,40.7,85,11.100000000000023,6060.697715452357,57875.4,3459.5000000000005,1,0,0,0
301.0,311.0,1804,25.8,174,10.0,4873.99250648535,46543.200000000004,4489.2,0,1,0,0
302.7,310.7,1977,20.0,21,8.0,4140.619117431348,39540.0,420.0,0,1,0,0
300.0,309.5,1925,21.9,9,9.5,4414.723076457057,42157.5,197.1,0,1,0,0
298.8,309.2,1425,53.9,135,10.399999999999977,8043.2625913532665,76807.5,7276.5,1,0,0,0
298.1,308.2,1736,26.8,27,10.099999999999966,4872.065662991146,46524.8,723.6,0,0,1,0
299.2,309.0,1515,48.9,228,9.800000000000011,7758.005978407315,74083.5,11149.199999999999,0,1,0,1
301.2,311.0,1596,37.2,219,9.800000000000011,6217.337525160345,59371.200000000004,8146.8,0,1,0,0
302.4,311.7,1495,36.8,215,9.300000000000011,5761.262047663201,55015.99999999999,7911.999999999999,0,1,0,0
301.0,310.0,1212,67.9,30,9.0,8617.891303621378,82294.8,2037.0000000000002,1,0,0,0
300.0,310.2,1675,29.7,64,10.199999999999989,5209.546017815274,49747.5,1900.8,0,1,0,0
300.2,310.3,1478,38.1,45,10.100000000000023,5896.957906347257,56311.8,1714.5,0,0,1,0
298.2,308.2,1436,50.2,43,10.0,7548.953931261938,72087.2,2158.6,0,1,0,0
300.3,309.5,1474,38.7,35,9.199999999999989,5973.612767094849,57043.8,1354.5,0,1,0,0
300.2,310.1,1649,30.5,43,9.900000000000034,5266.827723865728,50294.5,1311.5,0,1,0,0
299.3,308.9,1767,24.8,196,9.599999999999966,4588.9872209516825,43821.6,4860.8,0,0,1,0
300.3,311.5,1548,32.2,25,11.199999999999989,5219.8190257925135,49845.600000000006,805.0000000000001,0,1,0,0
300.6,310.4,2007,19.8,116,9.799999999999955,4161.416460798112,39738.6,2296.8,0,1,0,0
302.4,311.7,1721,26.9,112,9.300000000000011,4847.990591289137,46294.899999999994,3012.7999999999997,0,1,0,0
300.7,310.0,1641,34.6,178,9.300000000000011,5945.841088037114,56778.600000000006,6158.8,0,0,1,0
301.6,311.1,1680,29.2,111,9.5,5137.132307150029,49056.0,3241.2,0,1,0,0
300.3,310.0,1409,43.2,9,9.699999999999989,6374.165830427547,60868.8,388.8,0,0,1,0
301.5,310.8,1593,34.5,162,9.300000000000011,5755.240661743821,54958.5,5589.0,0,1,0,0
297.9,308.5,1519,34.3,61,10.600000000000023,5456.077265317977,52101.7,2092.2999999999997,0,1,0,0
300.7,310.7,1343,51.6,211,10.0,7256.953366086278,69298.8,10887.6,0,0,1,0
303.4,311.9,1771,31.6,202,8.5,5860.494487614592,55963.600000000006,6383.200000000001,0,1,0,0
298.3,308.0,2886,3.8,57,9.699999999999989,1148.4406104462848,10966.8,216.6,0,1,0,1
299.5,310.0,1379,50.4,85,10.5,7278.190532424545,69501.59999999999,4284.0,0,1,0,0
303.8,312.9,1594,35.2,69,9.099999999999966,5875.6997960579665,56108.8,2428.8,0,0,1,0
